Stimulus_Number,Filename
4050,1050_IWL_FEA_XX
3100,1039_IEO_HAP_MD
7011,1086_DFA_SAD_XX
606,1008_IWW_FEA_XX
3500,1043_TSI_FEA_XX
414,1006_IEO_SAD_LO
3804,1047_IWL_FEA_XX
1390,1018_IEO_ANG_MD
5774,1071_ITH_NEU_XX
6753,1083_IWL_SAD_XX
1384,1018_IEO_HAP_MD
5658,1070_TIE_SAD_XX
1267,1016_IWL_ANG_XX
4486,1055_WSI_NEU_XX
1297,1016_WSI_ANG_XX
7377,1091_TIE_NEU_XX
5043,1062_DFA_HAP_XX
395,1005_ITS_ANG_XX
2157,1027_MTI_ANG_XX
2707,1034_TIE_ANG_XX
4635,1057_DFA_ANG_XX
3246,1040_ITS_SAD_XX
1142,1015_IEO_SAD_HI
1063,1014_IEO_ANG_HI
2399,1030_TAI_DIS_XX
7219,1089_IOM_NEU_XX
6970,1086_TIE_ANG_XX
5306,1065_WSI_NEU_XX
1994,1025_MTI_FEA_XX
5862,1072_DFA_NEU_XX
1642,1021_TIE_FEA_XX
3618,1045_IWW_NEU_XX
5004,1062_TIE_FEA_XX
4672,1058_TIE_NEU_XX
3867,1048_IWW_ANG_XX
3078,1038_DFA_FEA_XX
4060,1050_DFA_SAD_XX
3606,1045_TIE_NEU_XX
3020,1038_IEO_SAD_LO
5253,1065_IOM_HAP_XX
3469,1043_MTI_ANG_XX
2689,1034_IEO_HAP_LO
718,1009_TSI_FEA_XX
1621,1020_WSI_DIS_XX
1977,1025_IOM_DIS_XX
2652,1033_IWL_NEU_XX
6531,1080_TSI_SAD_XX
3175,1039_WSI_HAP_XX
6525,1080_ITS_SAD_XX
7033,1087_IEO_NEU_XX
6778,1083_TSI_ANG_XX
1605,1020_ITS_HAP_XX
5936,1073_IWL_FEA_XX
1644,1021_IOM_NEU_XX
5416,1067_IOM_NEU_XX
6683,1082_DFA_SAD_XX
1374,1017_TSI_FEA_XX
4080,1050_WSI_FEA_XX
3462,1043_TAI_SAD_XX
5063,1062_WSI_ANG_XX
1141,1015_IEO_SAD_MD
4872,1060_ITH_NEU_XX
2647,1033_MTI_HAP_XX
5669,1070_IWW_HAP_XX
6814,1084_IOM_DIS_XX
5012,1062_IWW_NEU_XX
6852,1084_ITS_HAP_XX
5880,1072_WSI_NEU_XX
1071,1014_TIE_HAP_XX
1253,1016_TAI_HAP_XX
6805,1084_TIE_SAD_XX
4001,1050_IEO_HAP_LO
2410,1030_IWL_FEA_XX
6086,1075_TAI_SAD_XX
4466,1055_ITH_FEA_XX
5749,1071_IOM_DIS_XX
7389,1091_IWW_NEU_XX
6907,1085_TAI_FEA_XX
4902,1061_IEO_NEU_XX
1386,1018_IEO_SAD_LO
5707,1070_ITS_ANG_XX
2206,1028_IEO_FEA_LO
3444,1043_TIE_SAD_XX
5597,1069_TAI_DIS_XX
4269,1053_IOM_HAP_XX
4984,1062_IEO_NEU_XX
3461,1043_TAI_HAP_XX
4809,1059_TSI_HAP_XX
2382,1030_IOM_NEU_XX
7014,1086_DFA_DIS_XX
440,1006_IWW_SAD_XX
3677,1046_IEO_SAD_MD
3164,1039_ITS_SAD_XX
4160,1051_WSI_SAD_XX
2889,1036_TAI_ANG_XX
1392,1018_IEO_FEA_LO
4056,1050_ITH_FEA_XX
1407,1018_IOM_ANG_XX
229,1003_ITS_HAP_XX
7152,1088_TAI_ANG_XX
111,1002_IWW_HAP_XX
6858,1084_TSI_HAP_XX
4287,1053_MTI_HAP_XX
5649,1070_IEO_ANG_HI
3434,1043_IEO_ANG_MD
4775,1059_TAI_ANG_XX
1846,1023_DFA_SAD_XX
6702,1082_WSI_ANG_XX
1482,1019_TIE_SAD_XX
192,1003_IWW_NEU_XX
6130,1075_WSI_FEA_XX
4185,1052_TIE_DIS_XX
502,1007_IEO_FEA_LO
1537,1019_WSI_ANG_XX
378,1005_IWL_FEA_XX
7126,1088_IEO_FEA_MD
5295,1065_ITS_HAP_XX
4829,1060_IEO_ANG_HI
5389,1066_WSI_HAP_XX
6009,1074_MTI_HAP_XX
2110,1026_WSI_SAD_XX
2908,1036_ITH_FEA_XX
1954,1025_IEO_SAD_LO
5042,1062_DFA_NEU_XX
2027,1025_WSI_HAP_XX
4119,1051_TAI_ANG_XX
7114,1087_WSI_DIS_XX
2147,1027_IWW_DIS_XX
6368,1078_TSI_ANG_XX
4353,1054_IOM_ANG_XX
7194,1088_WSI_ANG_XX
1356,1017_ITH_FEA_XX
5855,1072_IWL_DIS_XX
5719,1070_WSI_ANG_XX
1511,1019_IWL_HAP_XX
3484,1043_DFA_NEU_XX
4026,1050_IOM_FEA_XX
2808,1035_TAI_FEA_XX
2916,1036_ITS_NEU_XX
7357,1090_WSI_SAD_XX
6937,1085_ITS_FEA_XX
3934,1049_TIE_NEU_XX
1683,1021_DFA_ANG_XX
3927,1049_IEO_ANG_HI
3532,1044_IOM_SAD_XX
490,1006_WSI_FEA_XX
1033,1013_DFA_ANG_XX
6415,1079_TAI_FEA_XX
6131,1075_WSI_DIS_XX
5976,1074_IEO_ANG_MD
1105,1014_IWL_DIS_XX
4002,1050_IEO_HAP_MD
7038,1087_IEO_SAD_MD
4247,1053_IEO_HAP_LO
196,1003_IWW_FEA_XX
2395,1030_TAI_HAP_XX
1634,1021_IEO_FEA_HI
2591,1032_ITS_ANG_XX
36,1001_TAI_HAP_XX
7356,1090_WSI_HAP_XX
6823,1084_TAI_SAD_XX
3135,1039_TAI_ANG_XX
5367,1066_ITH_ANG_XX
2669,1033_DFA_DIS_XX
1127,1014_TSI_ANG_XX
6417,1079_MTI_NEU_XX
2012,1025_DFA_FEA_XX
7201,1089_IEO_SAD_LO
3885,1048_IWL_ANG_XX
2543,1032_TIE_ANG_XX
689,1009_TAI_DIS_XX
2393,1030_IWW_DIS_XX
1956,1025_IEO_SAD_HI
5919,1073_IWW_DIS_XX
2911,1036_DFA_HAP_XX
6441,1079_ITS_NEU_XX
3639,1045_IWL_ANG_XX
5412,1067_TIE_SAD_XX
2477,1031_TAI_HAP_XX
685,1009_TAI_HAP_XX
7092,1087_DFA_HAP_XX
6081,1075_IWW_ANG_XX
3578,1044_TSI_NEU_XX
3163,1039_ITS_HAP_XX
6336,1078_MTI_HAP_XX
4662,1058_IEO_SAD_HI
7156,1088_MTI_HAP_XX
5072,1063_IEO_SAD_HI
134,1002_ITH_NEU_XX
5066,1063_IEO_NEU_XX
4688,1058_IWW_FEA_XX
2788,1035_TIE_SAD_XX
5801,1071_WSI_ANG_XX
1953,1025_IEO_HAP_HI
1295,1016_WSI_HAP_XX
5195,1064_IWL_HAP_XX
822,1011_IEO_DIS_MD
2378,1030_TIE_SAD_XX
6609,1081_ITS_FEA_XX
776,1010_IWL_FEA_XX
3617,1045_IOM_DIS_XX
817,1011_IEO_ANG_HI
6976,1086_IOM_ANG_XX
282,1004_TAI_SAD_XX
6172,1076_MTI_NEU_XX
791,1010_ITS_HAP_XX
5364,1066_ITH_NEU_XX
72,1001_TSI_HAP_XX
3033,1038_TIE_HAP_XX
6385,1079_IEO_ANG_MD
1251,1016_IWW_DIS_XX
258,1004_IEO_FEA_HI
1391,1018_IEO_ANG_HI
262,1004_TIE_NEU_XX
885,1011_WSI_HAP_XX
1416,1018_TAI_NEU_XX
2073,1026_MTI_HAP_XX
3556,1044_IWL_SAD_XX
2773,1035_IEO_HAP_HI
185,1003_TIE_DIS_XX
1581,1020_MTI_HAP_XX
4624,1057_IWL_FEA_XX
1595,1020_ITH_ANG_XX
6691,1082_ITS_FEA_XX
5341,1066_IWW_HAP_XX
7433,1091_TSI_SAD_XX
4392,1054_ITS_NEU_XX
3119,1039_TIE_DIS_XX
5708,1070_ITS_FEA_XX
6587,1081_IWL_NEU_XX
7097,1087_ITS_NEU_XX
5941,1073_ITH_ANG_XX
813,1011_IEO_SAD_MD
2446,1031_IEO_SAD_LO
2196,1028_IEO_NEU_XX
736,1010_IEO_FEA_LO
650,1009_IEO_NEU_XX
5635,1069_WSI_HAP_XX
3559,1044_IWL_DIS_XX
6297,1078_IEO_HAP_MD
214,1003_IWL_FEA_XX
3345,1042_IEO_HAP_LO
7229,1089_IWW_FEA_XX
1674,1021_ITH_NEU_XX
6992,1086_MTI_HAP_XX
3549,1044_MTI_HAP_XX
4818,1059_WSI_FEA_XX
6233,1077_TIE_FEA_XX
5799,1071_WSI_HAP_XX
381,1005_ITH_HAP_XX
6884,1085_IEO_DIS_HI
5981,1074_IEO_DIS_LO
121,1002_TAI_DIS_XX
3783,1047_IWW_HAP_XX
53,1001_ITH_NEU_XX
4282,1053_TAI_SAD_XX
1724,1022_TIE_FEA_XX
1055,1014_IEO_HAP_LO
2035,1026_IEO_HAP_HI
4947,1061_MTI_DIS_XX
4580,1057_IEO_SAD_HI
6252,1077_TAI_DIS_XX
2599,1032_TSI_DIS_XX
106,1002_IOM_SAD_XX
825,1011_TIE_HAP_XX
4045,1050_MTI_DIS_XX
7397,1091_TAI_SAD_XX
2901,1036_IWL_ANG_XX
2578,1032_ITH_SAD_XX
1162,1015_IOM_FEA_XX
2925,1036_TSI_ANG_XX
4469,1055_DFA_HAP_XX
6604,1081_DFA_DIS_XX
3476,1043_IWL_FEA_XX
4652,1057_WSI_SAD_XX
6846,1084_DFA_HAP_XX
5517,1068_MTI_HAP_XX
5624,1069_ITS_SAD_XX
5731,1071_IEO_ANG_HI
2214,1028_TIE_SAD_XX
5023,1062_TAI_DIS_XX
5186,1064_TAI_FEA_XX
4855,1060_TAI_HAP_XX
5322,1066_IEO_FEA_LO
1312,1017_IEO_FEA_HI
2608,1033_IEO_HAP_MD
7348,1090_ITS_DIS_XX
4980,1061_WSI_SAD_XX
4762,1059_IOM_SAD_XX
2610,1033_IEO_SAD_LO
2490,1031_IWL_SAD_XX
4207,1052_MTI_ANG_XX
5473,1067_WSI_ANG_XX
694,1009_IWL_FEA_XX
4741,1059_IEO_HAP_HI
4707,1058_IWL_DIS_XX
2812,1035_MTI_SAD_XX
3456,1043_IWW_SAD_XX
4020,1050_TIE_FEA_XX
3436,1043_IEO_FEA_LO
6977,1086_IOM_FEA_XX
3688,1046_TIE_NEU_XX
547,1007_ITH_ANG_XX
3720,1046_IWL_SAD_XX
660,1009_IEO_FEA_LO
7335,1090_ITH_FEA_XX
3298,1041_TAI_SAD_XX
5834,1072_IWW_SAD_XX
2103,1026_TSI_HAP_XX
4722,1058_ITS_SAD_XX
4418,1055_IEO_ANG_MD
3496,1043_TSI_NEU_XX
578,1008_IEO_SAD_LO
6951,1086_IEO_NEU_XX
7029,1086_WSI_SAD_XX
6193,1076_DFA_ANG_XX
6978,1086_IOM_DIS_XX
2300,1029_IOM_NEU_XX
1284,1016_ITS_SAD_XX
5283,1065_ITH_HAP_XX
4814,1059_WSI_NEU_XX
3581,1044_TSI_ANG_XX
2306,1029_IWW_NEU_XX
4900,1060_WSI_FEA_XX
1888,1024_TIE_FEA_XX
4490,1055_WSI_FEA_XX
1938,1024_TSI_NEU_XX
5854,1072_IWL_FEA_XX
1479,1019_IEO_DIS_HI
5466,1067_TSI_SAD_XX
322,1004_WSI_NEU_XX
5949,1073_DFA_DIS_XX
2757,1034_ITS_DIS_XX
482,1006_TSI_SAD_XX
4729,1058_TSI_ANG_XX
3379,1042_TAI_HAP_XX
2298,1029_TIE_FEA_XX
7354,1090_TSI_DIS_XX
918,1012_IWW_NEU_XX
309,1004_DFA_DIS_XX
1381,1017_WSI_DIS_XX
3501,1043_TSI_DIS_XX
73,1001_TSI_SAD_XX
2343,1029_ITS_HAP_XX
3214,1040_TAI_NEU_XX
756,1010_IWW_SAD_XX
4886,1060_ITS_SAD_XX
2602,1032_WSI_SAD_XX
1009,1013_TAI_ANG_XX
6117,1075_ITS_ANG_XX
5388,1066_WSI_NEU_XX
79,1001_WSI_SAD_XX
965,1012_TSI_DIS_XX
539,1007_IWL_HAP_XX
1084,1014_IWW_SAD_XX
3031,1038_IEO_DIS_HI
555,1007_DFA_DIS_XX
1699,1021_WSI_HAP_XX
3571,1044_DFA_DIS_XX
850,1011_MTI_SAD_XX
744,1010_TIE_SAD_XX
4906,1061_IEO_SAD_LO
7315,1090_TAI_SAD_XX
1290,1016_TSI_SAD_XX
3896,1048_DFA_SAD_XX
1685,1021_DFA_DIS_XX
6719,1083_IEO_DIS_MD
29,1001_IWW_NEU_XX
6983,1086_IWW_FEA_XX
5863,1072_DFA_HAP_XX
3946,1049_IWW_NEU_XX
3789,1047_TAI_HAP_XX
3012,1037_WSI_SAD_XX
4996,1062_IEO_FEA_HI
4442,1055_IWW_FEA_XX
5502,1068_IOM_FEA_XX
5971,1074_IEO_HAP_HI
4612,1057_TAI_FEA_XX
4728,1058_TSI_SAD_XX
916,1012_IOM_FEA_XX
1016,1013_MTI_FEA_XX
3742,1046_TSI_NEU_XX
2180,1027_ITS_SAD_XX
4278,1053_IWW_FEA_XX
3740,1046_ITS_FEA_XX
5608,1069_IWL_FEA_XX
2182,1027_ITS_FEA_XX
2882,1036_IWW_SAD_XX
5156,1064_IEO_ANG_MD
3976,1049_DFA_NEU_XX
7282,1090_IEO_HAP_HI
3104,1039_IEO_SAD_HI
3993,1049_TSI_DIS_XX
5348,1066_TAI_SAD_XX
2822,1035_ITH_NEU_XX
6152,1076_TIE_FEA_XX
7057,1087_IOM_SAD_XX
3890,1048_ITH_SAD_XX
256,1004_IEO_FEA_LO
6069,1075_TIE_ANG_XX
675,1009_IOM_ANG_XX
3803,1047_IWL_ANG_XX
872,1011_ITS_NEU_XX
5746,1071_IOM_SAD_XX
6144,1076_IEO_FEA_HI
3589,1044_WSI_DIS_XX
6091,1075_MTI_HAP_XX
5750,1071_IWW_NEU_XX
2282,1029_IEO_SAD_LO
7224,1089_IOM_DIS_XX
3079,1038_DFA_DIS_XX
2637,1033_IWW_ANG_XX
1094,1014_MTI_NEU_XX
5015,1062_IWW_ANG_XX
2389,1030_IWW_HAP_XX
2287,1029_IEO_ANG_HI
6089,1075_TAI_DIS_XX
7429,1091_ITS_FEA_XX
7135,1088_TIE_FEA_XX
4003,1050_IEO_HAP_HI
6716,1083_IEO_FEA_MD
472,1006_DFA_FEA_XX
3103,1039_IEO_SAD_MD
2709,1034_TIE_DIS_XX
4692,1058_TAI_SAD_XX
4321,1053_TSI_DIS_XX
1575,1020_TAI_HAP_XX
4710,1058_ITH_SAD_XX
719,1009_TSI_DIS_XX
2450,1031_IEO_ANG_MD
5732,1071_IEO_FEA_LO
6141,1076_IEO_ANG_HI
6941,1085_TSI_SAD_XX
1614,1020_TSI_FEA_XX
6120,1075_TSI_NEU_XX
213,1003_IWL_ANG_XX
5153,1064_IEO_SAD_MD
4208,1052_MTI_FEA_XX
2934,1037_IEO_NEU_XX
3939,1049_TIE_DIS_XX
5810,1072_IEO_SAD_HI
1863,1023_WSI_HAP_XX
6145,1076_IEO_DIS_LO
5781,1071_DFA_HAP_XX
6636,1082_IEO_DIS_LO
5668,1070_IWW_NEU_XX
3455,1043_IWW_HAP_XX
1459,1018_WSI_HAP_XX
5868,1072_ITS_NEU_XX
3189,1040_IEO_ANG_HI
4116,1051_TAI_NEU_XX
2906,1036_ITH_SAD_XX
2698,1034_IEO_FEA_LO
4866,1060_IWL_NEU_XX
5779,1071_ITH_DIS_XX
6156,1076_IOM_SAD_XX
261,1004_IEO_DIS_HI
141,1002_DFA_HAP_XX
4043,1050_MTI_ANG_XX
5120,1063_ITH_SAD_XX
5010,1062_IOM_FEA_XX
1015,1013_MTI_ANG_XX
2333,1029_ITH_ANG_XX
4867,1060_IWL_HAP_XX
519,1007_IOM_DIS_XX
6712,1083_IEO_ANG_LO
3767,1047_IEO_DIS_LO
1145,1015_IEO_ANG_HI
7320,1090_MTI_HAP_XX
779,1010_ITH_HAP_XX
7385,1091_IOM_SAD_XX
2189,1027_TSI_DIS_XX
4905,1061_IEO_HAP_HI
1546,1020_IEO_SAD_HI
4203,1052_TAI_DIS_XX
443,1006_IWW_DIS_XX
4115,1051_IWW_DIS_XX
1556,1020_TIE_NEU_XX
1763,1022_DFA_HAP_XX
4147,1051_ITS_HAP_XX
3964,1049_IWL_NEU_XX
3273,1041_IEO_FEA_MD
3507,1043_WSI_DIS_XX
7155,1088_MTI_NEU_XX
5378,1066_ITS_SAD_XX
1044,1013_TSI_SAD_XX
3898,1048_DFA_FEA_XX
1853,1023_ITS_ANG_XX
3146,1039_IWL_SAD_XX
5480,1068_IEO_SAD_LO
6123,1075_TSI_ANG_XX
2530,1032_IEO_SAD_HI
3316,1041_ITH_SAD_XX
3096,1038_WSI_FEA_XX
6991,1086_MTI_NEU_XX
2456,1031_IEO_DIS_MD
5282,1065_ITH_NEU_XX
1309,1017_IEO_ANG_HI
2690,1034_IEO_HAP_MD
4092,1051_IEO_FEA_LO
2361,1030_IEO_HAP_LO
7181,1088_ITS_SAD_XX
2132,1027_TIE_SAD_XX
4493,1056_IEO_HAP_LO
1735,1022_IWW_ANG_XX
2233,1028_TAI_ANG_XX
47,1001_IWL_NEU_XX
2878,1036_IOM_FEA_XX
3042,1038_IOM_FEA_XX
3668,1045_WSI_SAD_XX
3265,1041_IEO_HAP_HI
1470,1019_IEO_SAD_HI
3940,1049_IOM_NEU_XX
4192,1052_IWW_NEU_XX
6653,1082_IWW_SAD_XX
2633,1033_IOM_DIS_XX
1102,1014_IWL_SAD_XX
2230,1028_TAI_NEU_XX
3310,1041_IWL_SAD_XX
4594,1057_TIE_FEA_XX
5452,1067_DFA_NEU_XX
2047,1026_IEO_DIS_HI
6669,1082_IWL_NEU_XX
6835,1084_IWL_SAD_XX
5960,1073_TSI_FEA_XX
4826,1060_IEO_SAD_HI
4181,1052_TIE_HAP_XX
184,1003_TIE_FEA_XX
2583,1032_DFA_HAP_XX
2953,1037_TIE_ANG_XX
1280,1016_DFA_FEA_XX
4807,1059_ITS_DIS_XX
3926,1049_IEO_ANG_MD
1066,1014_IEO_FEA_HI
3248,1040_ITS_FEA_XX
5297,1065_ITS_ANG_XX
7228,1089_IWW_ANG_XX
740,1010_IEO_DIS_MD
5993,1074_IOM_ANG_XX
6689,1082_ITS_SAD_XX
156,1002_TSI_FEA_XX
7283,1090_IEO_SAD_LO
5259,1065_IWW_HAP_XX
4236,1052_TSI_SAD_XX
3113,1039_IEO_DIS_HI
4781,1059_MTI_ANG_XX
6177,1076_MTI_DIS_XX
3781,1047_IOM_DIS_XX
1227,1016_IEO_ANG_HI
326,1004_WSI_FEA_XX
901,1012_IEO_FEA_MD
5737,1071_IEO_DIS_HI
7198,1089_IEO_HAP_LO
4277,1053_IWW_ANG_XX
2596,1032_TSI_SAD_XX
1597,1020_ITH_DIS_XX
1650,1021_IWW_NEU_XX
5339,1066_IOM_DIS_XX
3417,1042_TSI_ANG_XX
3176,1039_WSI_SAD_XX
5730,1071_IEO_ANG_MD
2585,1032_DFA_ANG_XX
1197,1015_DFA_ANG_XX
2814,1035_MTI_FEA_XX
3049,1038_IWW_DIS_XX
4838,1060_TIE_SAD_XX
7087,1087_ITH_SAD_XX
1569,1020_IWW_HAP_XX
4427,1055_TIE_HAP_XX
4943,1061_MTI_HAP_XX
1032,1013_DFA_SAD_XX
5673,1070_IWW_DIS_XX
4926,1061_IOM_SAD_XX
6595,1081_ITH_SAD_XX
1337,1017_TAI_ANG_XX
1306,1017_IEO_SAD_HI
105,1002_IOM_HAP_XX
197,1003_IWW_DIS_XX
4381,1054_ITH_HAP_XX
2895,1036_MTI_ANG_XX
2919,1036_ITS_ANG_XX
2914,1036_DFA_FEA_XX
6411,1079_TAI_NEU_XX
6066,1075_TIE_NEU_XX
235,1003_TSI_HAP_XX
6492,1080_IWW_DIS_XX
855,1011_IWL_HAP_XX
333,1005_IEO_SAD_MD
6331,1078_TAI_SAD_XX
2162,1027_IWL_SAD_XX
877,1011_ITS_DIS_XX
7065,1087_IWW_FEA_XX
5146,1063_WSI_FEA_XX
6973,1086_IOM_NEU_XX
856,1011_IWL_SAD_XX
7019,1086_ITS_FEA_XX
7388,1091_IOM_DIS_XX
3528,1044_TIE_FEA_XX
595,1008_TIE_DIS_XX
5047,1062_DFA_DIS_XX
6402,1079_IOM_ANG_XX
2109,1026_WSI_HAP_XX
3290,1041_IWW_NEU_XX
553,1007_DFA_ANG_XX
5587,1069_IWW_HAP_XX
951,1012_DFA_ANG_XX
6863,1084_WSI_NEU_XX
3191,1040_IEO_FEA_MD
1824,1023_TAI_FEA_XX
7363,1091_IEO_HAP_MD
3963,1049_MTI_DIS_XX
2342,1029_ITS_NEU_XX
6258,1077_MTI_DIS_XX
6891,1085_IOM_NEU_XX
3055,1038_TAI_DIS_XX
1572,1020_IWW_FEA_XX
7441,1091_WSI_FEA_XX
7195,1088_WSI_FEA_XX
5207,1064_DFA_HAP_XX
1335,1017_TAI_HAP_XX
2738,1034_IWL_FEA_XX
574,1008_IEO_NEU_XX
4237,1052_TSI_ANG_XX
6189,1076_ITH_DIS_XX
4083,1051_IEO_HAP_LO
6623,1082_IEO_NEU_XX
7305,1090_IOM_FEA_XX
5039,1062_ITH_ANG_XX
6300,1078_IEO_SAD_MD
7130,1088_IEO_DIS_HI
6834,1084_IWL_HAP_XX
5881,1072_WSI_HAP_XX
351,1005_IOM_HAP_XX
2929,1036_WSI_HAP_XX
3922,1049_IEO_SAD_LO
6556,1081_IEO_DIS_HI
1452,1018_TSI_NEU_XX
6428,1079_IWL_DIS_XX
2988,1037_ITH_SAD_XX
3745,1046_TSI_ANG_XX
5552,1068_WSI_NEU_XX
1382,1018_IEO_NEU_XX
3616,1045_IOM_FEA_XX
3330,1041_ITS_FEA_XX
3744,1046_TSI_SAD_XX
7338,1090_DFA_HAP_XX
3813,1047_DFA_HAP_XX
5082,1063_TIE_NEU_XX
1900,1024_IWW_FEA_XX
263,1004_TIE_HAP_XX
6097,1075_IWL_HAP_XX
681,1009_IWW_ANG_XX
4487,1055_WSI_HAP_XX
6296,1078_IEO_HAP_LO
6818,1084_IWW_ANG_XX
7150,1088_TAI_HAP_XX
4285,1053_TAI_DIS_XX
1344,1017_MTI_FEA_XX
3226,1040_IWL_NEU_XX
6633,1082_IEO_FEA_LO
6461,1080_IEO_HAP_MD
5064,1062_WSI_FEA_XX
3592,1045_IEO_HAP_MD
4460,1055_IWL_FEA_XX
2851,1035_WSI_DIS_XX
1564,1020_IOM_SAD_XX
4620,1057_IWL_NEU_XX
3166,1039_ITS_FEA_XX
5328,1066_TIE_NEU_XX
4702,1058_IWL_NEU_XX
4595,1057_TIE_DIS_XX
3554,1044_IWL_NEU_XX
2400,1030_MTI_NEU_XX
4885,1060_ITS_HAP_XX
4719,1058_DFA_DIS_XX
3882,1048_IWL_NEU_XX
1754,1022_IWL_FEA_XX
7241,1089_MTI_FEA_XX
3256,1040_WSI_NEU_XX
2444,1031_IEO_HAP_MD
6304,1078_IEO_ANG_HI
412,1006_IEO_HAP_MD
5256,1065_IOM_FEA_XX
6918,1085_IWL_ANG_XX
2473,1031_IWW_ANG_XX
1790,1023_IEO_SAD_LO
2445,1031_IEO_HAP_HI
1341,1017_MTI_HAP_XX
2509,1031_ITS_ANG_XX
2463,1031_TIE_DIS_XX
341,1005_IEO_DIS_LO
403,1005_TSI_DIS_XX
5634,1069_WSI_NEU_XX
6584,1081_MTI_ANG_XX
4925,1061_IOM_HAP_XX
2099,1026_ITS_ANG_XX
4022,1050_IOM_NEU_XX
2310,1029_IWW_FEA_XX
5629,1069_TSI_HAP_XX
3471,1043_MTI_DIS_XX
6221,1077_IEO_ANG_MD
182,1003_TIE_SAD_XX
6403,1079_IOM_FEA_XX
1520,1019_DFA_FEA_XX
6629,1082_IEO_SAD_HI
6047,1074_WSI_ANG_XX
6626,1082_IEO_HAP_HI
1161,1015_IOM_ANG_XX
4412,1055_IEO_HAP_MD
2900,1036_IWL_SAD_XX
7355,1090_WSI_NEU_XX
1928,1024_DFA_SAD_XX
6184,1076_ITH_NEU_XX
2255,1028_DFA_HAP_XX
489,1006_WSI_ANG_XX
6687,1082_ITS_NEU_XX
7088,1087_ITH_ANG_XX
4357,1054_IWW_HAP_XX
2239,1028_MTI_ANG_XX
1346,1017_IWL_NEU_XX
5623,1069_ITS_HAP_XX
6275,1077_DFA_FEA_XX
3047,1038_IWW_ANG_XX
5109,1063_MTI_ANG_XX
6822,1084_TAI_HAP_XX
225,1003_DFA_ANG_XX
589,1008_IEO_DIS_HI
3051,1038_TAI_HAP_XX
1089,1014_TAI_HAP_XX
6894,1085_IOM_ANG_XX
6840,1084_ITH_HAP_XX
5875,1072_TSI_HAP_XX
1611,1020_TSI_HAP_XX
2345,1029_ITS_ANG_XX
466,1006_ITH_FEA_XX
1119,1014_ITS_HAP_XX
2281,1029_IEO_HAP_HI
5122,1063_ITH_FEA_XX
4341,1054_IEO_DIS_LO
911,1012_TIE_DIS_XX
1767,1022_DFA_DIS_XX
2231,1028_TAI_HAP_XX
413,1006_IEO_HAP_HI
113,1002_IWW_ANG_XX
6979,1086_IWW_NEU_XX
318,1004_TSI_SAD_XX
6589,1081_IWL_SAD_XX
3511,1044_IEO_HAP_HI
5570,1069_IEO_FEA_HI
483,1006_TSI_ANG_XX
5721,1070_WSI_DIS_XX
3689,1046_TIE_HAP_XX
2592,1032_ITS_FEA_XX
5298,1065_ITS_FEA_XX
5900,1073_IEO_DIS_MD
5655,1070_IEO_DIS_HI
5820,1072_TIE_NEU_XX
307,1004_DFA_ANG_XX
6688,1082_ITS_HAP_XX
3393,1042_IWL_ANG_XX
5733,1071_IEO_FEA_MD
4317,1053_TSI_HAP_XX
3850,1048_IEO_DIS_MD
1062,1014_IEO_ANG_MD
6338,1078_MTI_ANG_XX
4810,1059_TSI_SAD_XX
1012,1013_MTI_NEU_XX
3492,1043_ITS_SAD_XX
2127,1027_IEO_DIS_LO
4617,1057_MTI_ANG_XX
7381,1091_TIE_FEA_XX
251,1004_IEO_SAD_MD
1398,1018_TIE_NEU_XX
739,1010_IEO_DIS_LO
7362,1091_IEO_HAP_LO
6804,1084_TIE_HAP_XX
7059,1087_IOM_FEA_XX
4638,1057_ITS_NEU_XX
2443,1031_IEO_HAP_LO
484,1006_TSI_FEA_XX
4871,1060_IWL_DIS_XX
2620,1033_IEO_DIS_MD
4386,1054_DFA_NEU_XX
6110,1075_DFA_SAD_XX
4568,1056_WSI_NEU_XX
2537,1032_IEO_DIS_LO
4141,1051_DFA_HAP_XX
4310,1053_ITS_NEU_XX
713,1009_ITS_DIS_XX
4492,1056_IEO_NEU_XX
540,1007_IWL_SAD_XX
5564,1069_IEO_SAD_HI
4723,1058_ITS_ANG_XX
3705,1046_IWW_DIS_XX
2418,1030_DFA_NEU_XX
4373,1054_MTI_DIS_XX
2278,1029_IEO_NEU_XX
2277,1028_WSI_DIS_XX
207,1003_MTI_ANG_XX
4949,1061_IWL_HAP_XX
5755,1071_IWW_DIS_XX
610,1008_TAI_SAD_XX
4300,1053_ITH_SAD_XX
6883,1085_IEO_DIS_MD
6418,1079_MTI_HAP_XX
221,1003_ITH_DIS_XX
4573,1056_WSI_DIS_XX
1441,1018_DFA_HAP_XX
4916,1061_IEO_DIS_MD
1283,1016_ITS_HAP_XX
1776,1022_TSI_SAD_XX
5989,1074_TIE_DIS_XX
2275,1028_WSI_ANG_XX
4849,1060_IWW_HAP_XX
6390,1079_IEO_DIS_LO
679,1009_IWW_HAP_XX
6431,1079_ITH_SAD_XX
6997,1086_IWL_NEU_XX
4473,1055_DFA_DIS_XX
5488,1068_IEO_FEA_HI
2380,1030_TIE_FEA_XX
636,1008_DFA_FEA_XX
4551,1056_DFA_HAP_XX
4363,1054_TAI_HAP_XX
1385,1018_IEO_HAP_HI
2734,1034_IWL_NEU_XX
2893,1036_MTI_HAP_XX
5905,1073_TIE_ANG_XX
194,1003_IWW_SAD_XX
